License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2015,391,SUM,1677,12437,7,498,270,204,24,44,454,0,170,100
2015,392,N,225,1568,7,65,48,18,0,11,54,0,27,21
2015,392,R,1743,14532,8,392,120,259,13,31,361,0,79,41
2015,392,SUM,1968,16100,8,457,167,277,13,42,415,0,106,62
2015,393,N,423,2362,6,170,104,63,3,12,155,0,42,62
2015,393,R,2024,12176,6,771,172,543,56,47,718,0,99,73
2015,393,SUM,2446,14538,6,940,276,605,59,59,873,0,141,135
2015,3XX,N,109,720,7,30,21,9,0,3,27,0,9,12
2015,3XX,R,229,962,4,47,23,23,0,0,47,0,9,15
2015,3XX,SUM,338,1682,5,76,44,32,0,3,73,0,18,27
2015,400,N,12,71,6,3,0,3,0,0,3,0,0,0
2015,400,R,93,434,5,12,6,6,0,0,12,0,3,3
2015,400,SUM,104,505,5,15,6,9,0,0,15,0,3,3
2015,401,N,43,202,5,18,7,11,0,7,11,0,0,7
2015,401,R,498,2509,5,151,27,115,9,9,139,3,10,15
2015,401,SUM,541,2711,5,169,34,126,9,15,150,3,10,21
2015,404,N,28,137,5,9,0,6,3,0,9,0,0,0
2015,404,R,204,1261,6,38,12,18,9,0,38,6,6,0
2015,404,SUM,232,1399,6,47,12,23,12,0,47,6,6,0
2015,405,N,6,75,13,6,6,0,0,3,3,0,6,0
2015,405,R,37,393,11,0,0,0,0,0,0,0,0,0
2015,405,SUM,43,468,11,6,6,0,0,3,3,0,6,0
2015,406,N,6,21,4,0,0,0,0,0,0,0,0,0
2015,406,R,39,175,5,3,0,3,0,0,3,0,0,0
2015,406,SUM,45,196,4,3,0,3,0,0,3,0,0,0
2015,410,N,249,1987,8,77,47,31,0,58,20,0,13,34
2015,410,R,1950,13249,7,698,234,445,20,185,511,25,51,158
2015,410,SUM,2199,15237,7,776,281,475,20,242,530,25,64,191
2015,411,N,193,1357,7,52,29,16,8,20,32,0,3,26
2015,411,R,1243,9104,7,284,138,132,15,47,234,11,21,106
2015,411,SUM,1436,10461,7,336,166,147,23,66,267,11,24,131
2015,412,N,90,475,5,20,3,14,3,0,20,0,0,3
2015,412,R,562,3920,7,187,49,123,15,25,156,0,11,36
2015,412,SUM,652,4395,7,207,52,137,18,25,176,0,11,39
2015,413,N,163,1019,6,46,30,13,3,20,27,0,6,24
2015,413,R,940,6236,7,126,55,65,6,18,108,3,26,26
2015,413,SUM,1103,7255,7,172,85,78,9,37,134,3,32,50
2015,415,N,18,69,4,3,3,0,0,0,3,3,0,0
2015,415,R,169,1148,7,26,18,9,0,3,23,6,6,6
2015,415,SUM,187,1217,7,29,21,9,0,3,26,9,6,6
2015,416,N,372,2875,8,83,50,27,6,21,63,3,18,30
2015,416,R,1295,7535,6,210,64,125,20,16,193,9,26,29
2015,416,SUM,1667,10411,6,293,115,152,26,37,256,12,44,59
2015,417,N,77,497,6,29,6,23,0,2,26,0,0,6
2015,417,R,486,3079,6,127,44,71,12,19,107,0,1,43
2015,417,SUM,563,3575,6,155,50,94,12,22,134,0,1,49
2015,418,N,98,639,7,30,21,9,0,6,24,6,6,9
2015,418,R,345,1990,6,45,34,12,0,6,39,6,16,12
2015,418,SUM,443,2630,6,75,54,21,0,12,63,12,22,21
2015,419,N,21,127,6,9,6,3,0,3,6,0,6,0
2015,419,R,126,554,4,20,3,15,3,3,18,0,0,3
2015,419,SUM,147,680,5,29,9,17,3,6,23,0,6,3
2015,420,N,65,480,7,16,8,9,0,3,13,0,3,5
2015,420,R,360,2352,7,70,24,37,9,0,70,4,14,6
2015,420,SUM,425,2832,7,87,32,46,9,3,84,4,17,10
2015,421,N,66,326,5,16,12,4,0,0,16,0,6,6
2015,421,R,353,1558,4,159,70,83,6,3,156,12,41,18
2015,421,SUM,419,1884,5,175,82,87,6,3,172,12,47,23
2015,422,N,91,599,7,30,19,10,0,0,27,0,7,12
2015,422,R,481,3125,7,135,44,83,9,3,133,3,18,23
2015,422,SUM,572,3724,7,165,63,93,9,3,159,3,25,35
2015,423,N,82,492,6,33,24,9,0,6,27,3,12,9
2015,423,R,309,2048,7,97,44,47,6,6,91,0,20,23
2015,423,SUM,391,2540,7,129,68,56,6,12,118,3,32,32
2015,424,N,43,263,6,0,0,0,0,0,0,0,0,0
2015,424,R,313,1950,6,18,12,3,3,3,15,0,9,3
2015,424,SUM,355,2213,6,18,12,3,3,3,15,0,9,3
2015,425,N,73,519,7,17,3,14,0,0,17,0,0,3
2015,425,R,458,2719,6,160,21,125,15,0,160,3,12,6
2015,425,SUM,531,3237,6,177,24,139,15,0,177,3,12,9
2015,426,N,53,333,6,12,4,8,0,0,12,0,2,2
2015,426,R,340,1751,5,98,30,53,15,6,92,0,8,23
2015,426,SUM,393,2083,5,110,34,61,15,6,104,0,10,25
2015,432,N,123,889,7,24,12,12,0,0,24,0,12,0
2015,432,R,909,5520,6,84,58,20,6,9,76,9,18,32
2015,432,SUM,1032,6409,6,108,70,32,6,9,99,9,29,32
2015,441,N,18,87,5,0,0,0,0,0,0,0,0,0
2015,441,R,481,3891,8,100,26,62,12,6,91,0,6,20
2015,441,SUM,499,3978,8,100,26,62,12,6,91,0,6,20
2015,442,N,150,901,6,41,21,17,3,6,35,0,6,15
2015,442,R,861,5564,7,215,75,124,17,9,201,0,38,37
2015,442,SUM,1012,6465,6,256,95,141,20,15,236,0,44,51
2015,444,N,39,267,7,6,3,3,0,0,6,0,0,3
2015,444,R,238,1340,6,26,12,15,0,3,23,0,6,6
2015,444,SUM,277,1608,6,32,15,17,0,3,29,0,6,9
2015,445,N,150,930,6,80,41,34,6,3,77,0,3,38
2015,445,R,789,3953,5,311,85,199,27,26,285,3,34,48
2015,445,SUM,939,4883,5,391,126,233,32,29,362,3,37,86
2015,446,N,499,3136,6,235,136,98,0,38,191,13,36,85
2015,446,R,2190,12276,6,767,123,551,94,29,738,9,53,61
2015,446,SUM,2689,15412,6,1002,259,649,94,67,929,21,88,146
2015,447,N,127,767,6,39,11,21,6,6,32,0,0,11
2015,447,R,914,5337,6,247,65,170,12,28,217,7,3,54
2015,447,SUM,1041,6104,6,285,76,191,18,35,249,7,3,66
2015,448,N,176,1300,7,41,24,18,0,12,30,3,9,12
2015,448,R,890,5662,6,134,52,72,11,9,122,11,29,12
2015,448,SUM,1065,6962,7,176,75,90,11,21,152,14,38,24
2015,449,N,169,1050,6,35,24,11,0,0,35,9,12,3
2015,449,R,751,3840,5,157,47,111,0,9,149,9,26,12
2015,449,SUM,920,4889,5,192,70,122,0,9,184,17,38,15
2015,450,N,33,159,5,6,3,3,0,0,6,0,0,3
2015,450,R,282,1857,7,52,4,48,0,3,50,0,0,4
2015,450,SUM,315,2016,6,58,7,51,0,3,55,0,0,7
2015,452,N,332,1854,6,117,68,43,6,20,97,3,24,42
2015,452,R,927,4495,5,225,67,143,15,9,213,9,29,29
2015,452,SUM,1258,6348,5,342,135,186,20,29,310,12,53,71
2015,454,N,129,919,7,29,17,12,0,8,21,0,9,8
2015,454,R,817,4780,6,126,61,62,3,6,117,20,23,18
2015,454,SUM,945,5699,6,155,78,74,3,14,138,20,32,25
2015,455,N,17,166,10,5,1,4,0,0,5,0,0,1
2015,455,R,260,1806,7,96,32,59,6,5,91,2,5,26
2015,455,SUM,278,1972,7,101,33,62,6,5,96,2,5,27
2015,471,N,9,72,8,0,0,0,0,0,0,0,0,0
2015,471,R,56,364,7,12,3,9,0,0,12,0,0,3
2015,471,SUM,65,437,7,12,3,9,0,0,12,0,0,3
2015,4XX,N,62,367,6,15,15,0,0,3,12,3,6,6
2015,4XX,R,152,740,5,12,6,3,3,0,12,0,6,0
2015,4XX,SUM,214,1107,5,27,21,3,3,3,24,3,12,6
2015,500,N,30,271,9,5,4,1,0,1,4,3,0,1
2015,500,R,414,2646,6,42,19,20,3,9,30,3,6,11
2015,500,SUM,443,2918,7,47,23,21,3,10,34,6,6,12
2015,502,N,25,146,6,6,3,3,0,0,6,0,3,0
2015,502,R,194,1142,6,51,16,32,3,6,43,9,0,8
2015,502,SUM,220,1287,6,57,19,35,3,6,49,9,3,8
2015,510W,N,3,3,1,3,0,3,0,0,3,0,0,0
2015,510W,R,22,109,5,12,0,12,0,0,12,0,0,0
2015,510W,SUM,25,112,5,15,0,15,0,0,15,0,0,0
2015,511,N,10,60,6,8,6,1,0,5,3,3,3,0
2015,511,R,179,1243,7,13,7,3,3,6,7,0,3,4
2015,511,SUM,189,1303,7,21,13,4,3,11,10,3,6,4
2015,520NW,N,117,730,6,49,36,10,3,3,46,9,15,12
2015,520NW,R,808,4582,6,151,52,96,3,9,142,10,23,19
2015,520NW,SUM,925,5312,6,200,88,106,6,12,188,19,38,31
2015,520SE,N,30,144,5,3,3,0,0,3,0,0,0,3
2015,520SE,R,220,1504,7,54,20,31,3,1,52,0,6,14
2015,520SE,SUM,250,1649,7,56,23,31,3,4,52,0,6,17
2015,530,N,39,394,10,6,3,3,0,0,6,3,0,0
2015,530,R,488,3019,6,72,32,41,0,15,57,15,5,11
2015,530,SUM,528,3413,7,78,34,44,0,15,63,18,5,11
2015,540,N,203,1393,7,50,30,18,3,6,44,12,9,9
2015,540,R,931,5708,6,228,79,129,19,9,219,32,35,12
2015,540,SUM,1134,7101,6,278,109,147,22,15,263,44,44,21
2015,560,N,281,1579,6,85,59,21,4,21,61,6,30,24
2015,560,R,909,5097,6,240,82,144,15,18,220,15,41,26
2015,560,SUM,1190,6676,6,325,141,164,19,38,281,21,71,50
2015,570,N,61,335,6,31,11,20,0,0,31,6,0,5
2015,570,R,399,2420,6,80,13,64,3,6,74,0,3,11
2015,570,SUM,459,2755,6,111,24,84,3,6,105,6,3,16
2015,575,N,106,569,5,24,12,12,0,3,21,6,6,0
2015,575,R,720,4804,7,136,45,85,6,12,124,15,9,22
2015,575,SUM,826,5373,7,160,57,97,6,15,145,21,15,22
2015,580N,N,323,1819,6,129,77,47,4,27,101,6,33,39
2015,580N,R,726,4023,6,295,108,176,12,12,284,9,56,44
2015,580N,SUM,1048,5842,6,424,185,223,16,39,384,15,88,82
2015,580S,N,84,496,6,27,12,15,0,3,24,0,3,9
2015,580S,R,266,1724,7,103,40,55,9,9,92,3,18,19
2015,580S,SUM,350,2220,6,130,51,70,9,12,115,3,21,28
2015,590,N,179,1314,7,88,54,31,3,35,53,3,11,40
2015,590,R,1764,13587,8,425,160,234,31,94,324,45,21,94
2015,590,SUM,1943,14901,8,513,214,265,34,129,377,48,32,134
2015,5XX,N,19,128,7,3,0,3,0,0,3,0,0,0
2015,5XX,R,36,119,3,6,0,3,3,0,6,0,0,0
2015,5XX,SUM,55,247,5,9,0,6,3,0,9,0,0,0
2015,600,N,8,45,6,0,0,0,0,0,0,0,0,0
2015,600,R,96,1032,11,6,3,3,0,3,3,0,0,3
2015,600,SUM,104,1077,10,6,3,3,0,3,3,0,0,3
2015,620,N,111,957,9,30,21,9,0,22,7,2,6,12
2015,620,R,644,5231,8,84,63,21,0,48,33,9,9,45
2015,620,SUM,755,6188,8,113,83,30,0,70,40,11,15,57
2015,621,N,50,426,9,9,5,3,1,4,6,2,0,3
2015,621,R,563,3970,7,167,50,117,0,32,132,5,10,35
2015,621,SUM,613,4395,7,176,55,120,1,36,138,7,10,38
2015,622,N,54,268,5,35,5,26,5,2,33,0,0,5
2015,622,R,523,3206,6,246,26,212,8,15,231,0,2,24
2015,622,SUM,577,3474,6,281,30,238,13,17,264,0,2,29
2015,630,N,11,61,6,0,0,0,0,0,0,0,0,0
2015,630,R,60,414,7,8,8,0,0,5,3,0,5,3
2015,630,SUM,71,475,7,8,8,0,0,5,3,0,5,3
2015,631,N,25,203,8,8,8,0,0,4,4,1,1,5
2015,631,R,248,1813,7,81,39,41,2,21,60,0,17,21
2015,631,SUM,273,2015,7,89,46,41,2,25,64,1,18,27
2015,632,N,18,146,8,1,0,1,0,0,1,0,0,0
2015,632,R,129,1077,8,19,14,5,0,5,14,0,6,8
2015,632,SUM,148,1223,8,20,14,6,0,5,15,0,6,8
2015,640,N,6,45,8,0,0,0,0,0,0,0,0,0
2015,640,R,44,202,5,6,6,0,0,0,6,0,6,0
2015,640,SUM,50,247,5,6,6,0,0,0,6,0,6,0
2015,641,N,0,0,0,0,0,0,0,0,0,0,0,0
2015,641,R,25,214,8,3,3,0,0,0,3,0,0,3
2015,641,SUM,25,214,8,3,3,0,0,0,3,0,0,3
2015,651,N,6,18,3,3,3,0,0,0,3,0,3,0
2015,651,R,25,61,3,3,3,0,0,0,3,0,0,3
2015,651,SUM,31,79,3,6,6,0,0,0,6,0,3,3
2015,670,N,15,87,6,3,0,3,0,0,3,0,0,0
2015,670,R,74,551,7,0,0,0,0,0,0,0,0,0
2015,670,SUM,89,638,7,3,0,3,0,0,3,0,0,0
2015,680,N,3,30,10,0,0,0,0,0,0,0,0,0
2015,680,R,57,302,5,30,6,19,5,2,28,0,2,4
2015,680,SUM,60,332,6,30,6,19,5,2,28,0,2,4
2015,690,N,24,168,7,10,5,5,0,2,8,0,0,5
2015,690,R,315,1807,6,118,37,74,7,17,102,0,3,33
2015,690,SUM,339,1975,6,129,42,80,7,19,110,0,3,38
2015,700,N,214,1677,8,91,46,44,2,44,47,0,7,38
2015,700,R,1181,8345,7,369,178,181,10,93,276,11,30,137
2015,700,SUM,1394,10022,7,460,224,224,12,137,323,11,38,175
2015,701E,N,81,372,5,12,12,0,0,0,12,0,0,12
2015,701E,R,171,963,6,15,6,9,0,0,15,0,3,3
2015,701E,SUM,252,1335,5,27,18,9,0,0,27,0,3,15
2015,701W,N,37,278,7,2,0,2,0,0,2,0,0,0
2015,701W,R,103,654,6,8,2,6,0,3,5,0,0,2
2015,701W,SUM,141,932,7,10,2,8,0,3,7,0,0,2
2015,702,N,93,678,7,21,5,14,3,0,21,0,2,2
2015,702,R,496,3383,7,94,42,47,5,18,77,0,6,35
2015,702,SUM,589,4061,7,116,46,61,8,18,98,0,9,38
2015,703,N,41,148,4,2,0,2,0,0,2,0,0,0
2015,703,R,227,1648,7,12,6,3,3,0,12,0,6,0
2015,703,SUM,268,1796,7,14,6,5,3,0,14,0,6,0
2015,704,N,242,1753,7,81,26,52,3,32,46,0,13,13
2015,704,R,761,5606,7,154,63,81,11,32,118,9,11,43
2015,704,SUM,1002,7359,7,236,89,133,13,63,164,9,23,57
2015,705,N,165,994,6,42,21,22,0,15,27,0,0,21
2015,705,R,359,2296,6,67,35,26,6,19,47,0,13,22
2015,705,SUM,524,3290,6,109,56,48,6,35,74,0,13,43
2015,7XX,R,19,114,6,3,3,0,0,0,3,0,2,2
2015,7XX,SUM,20,118,6,3,3,0,0,0,3,0,2,2
2015,Reg_1,N,1426,12295,9,152,137,15,0,36,116,0,89,48
2015,Reg_1,R,13074,135503,10,885,619,242,24,167,715,3,419,197
2015,Reg_1,SUM,14500,147798,10,1036,755,257,24,202,831,3,508,245
2015,Reg_2,N,2381,19807,8,431,322,102,7,60,371,0,220,102
2015,Reg_2,R,20904,202467,10,3533,1739,1687,107,322,3199,7,1160,571
2015,Reg_2,SUM,23285,222274,10,3964,2061,1789,114,382,3570,7,1380,673
2015,Reg_3,N,9219,70752,8,3048,1961,995,89,351,2677,39,1003,920
2015,Reg_3,R,39106,340003,9,12184,4895,6646,642,804,11314,266,2587,2042
2015,Reg_3,SUM,48325,410756,9,15232,6856,7641,731,1155,13992,305,3590,2962
2015,Reg_4,N,3522,25463,7,1178,651,485,43,243,926,45,203,400
2015,Reg_4,R,18465,128735,7,5228,1641,3213,374,502,4693,168,572,899
2015,Reg_4,SUM,21987,154198,7,6406,2292,3698,416,745,5619,213,775,1298
2015,Reg_5,N,1487,9387,6,515,310,188,18,107,404,56,113,141
2015,Reg_5,R,7467,51741,7,1908,673,1123,112,204,1686,154,224,295
2015,Reg_5,SUM,8953,61127,7,2423,982,1311,130,311,2089,211,337,435
2015,Reg_6,N,333,2514,8,98,45,47,6,33,65,5,10,30
2015,Reg_6,R,2629,20201,8,770,256,492,22,147,617,14,59,183
2015,Reg_6,SUM,2961,22715,8,869,301,539,28,181,682,19,70,213
2015,Reg_7,N,853,5903,7,252,109,136,8,91,157,0,22,86
2015,Reg_7,R,3252,23008,7,722,335,353,35,164,553,20,71,244
2015,Reg_7,SUM,4105,28911,7,974,443,488,42,256,710,20,93,330
2015,Reg_X,N,69,746,11,12,9,3,0,0,12,3,3,3
2015,Reg_X,R,86,478,6,9,3,6,0,0,9,0,3,0
2015,Reg_X,SUM,155,1224,8,21,12,9,0,0,21,3,6,3
2015,State,N,18333,146867,8,5686,3543,1970,170,921,4729,148,1663,1729
2015,State,R,95626,902136,9,25238,10160,13762,1316,2310,22785,633,5094,4430
2015,State,SUM,113959,1049003,9,30924,13703,15732,1486,3231,27514,781,6758,6159
2015,XXX,N,69,746,11,12,9,3,0,0,12,3,3,3
2015,XXX,R,86,478,6,9,3,6,0,0,9,0,3,0
2015,XXX,SUM,155,1224,8,21,12,9,0,0,21,3,6,3
2016,100,N,141,1185,8,6,6,0,0,0,6,0,3,3
2016,100,R,1583,14020,9,67,63,4,0,19,48,0,41,22
2016,100,SUM,1724,15206,9,73,69,4,0,19,54,0,44,25
2016,101,N,42,414,10,3,3,0,0,0,3,0,3,0
2016,101,R,1307,10784,8,84,41,41,2,8,75,0,38,3
2016,101,SUM,1348,11198,8,87,44,41,2,8,78,0,41,3
2016,102,N,46,332,7,3,3,0,0,3,0,0,3,0
2016,102,R,1399,11454,8,32,25,7,0,10,22,0,22,3
2016,102,SUM,1445,11786,8,35,28,7,0,13,22,0,25,3
2016,103,N,43,329,8,0,0,0,0,0,0,0,0,0
2016,103,R,1754,15717,9,63,47,16,0,9,54,0,25,22
2016,103,SUM,1797,16046,9,63,47,16,0,9,54,0,25,22
2016,104,N,91,707,8,3,3,0,0,0,3,0,3,0
2016,104,R,1030,8687,8,61,41,20,0,16,45,0,19,22
2016,104,SUM,1121,9394,8,64,44,20,0,16,49,0,22,22
2016,109,N,3,23,7,0,0,0,0,0,0,0,0,0
2016,109,R,271,1797,7,35,6,29,0,3,32,0,3,3
2016,109,SUM,275,1819,7,35,6,29,0,3,32,0,3,3
2016,110,N,45,353,8,0,0,0,0,0,0,0,0,0
2016,110,R,885,5894,7,23,19,4,0,6,17,0,16,3
2016,110,SUM,930,6247,7,23,19,4,0,6,17,0,16,3
2016,120,N,42,289,7,3,3,0,0,0,3,0,0,3
2016,120,R,1198,9763,8,27,22,5,0,13,14,0,6,16
2016,120,SUM,1240,10052,8,30,25,5,0,13,18,0,6,19
2016,121,N,511,3773,7,47,38,8,0,13,34,0,29,10
2016,121,R,2123,20662,10,237,116,112,8,41,196,0,97,19
2016,121,SUM,2634,24434,9,283,155,120,8,54,230,0,126,29
2016,122,N,209,1234,6,26,26,0,0,16,10,0,16,10
2016,122,R,1450,11608,8,52,30,18,3,12,40,0,22,8
2016,122,SUM,1659,12842,8,77,56,18,3,27,50,0,38,18
2016,123,N,132,661,5,6,6,0,0,0,6,0,6,0
2016,123,R,679,5513,8,62,43,20,0,10,53,5,35,3
2016,123,SUM,810,6174,8,69,49,20,0,10,59,5,41,3
2016,124,N,44,301,7,3,3,0,0,0,3,0,3,0
2016,124,R,350,2702,8,14,9,5,0,0,14,0,9,0
2016,124,SUM,394,3003,8,18,13,5,0,0,18,0,13,0
2016,130,N,74,594,8,3,3,0,0,0,3,0,0,3
2016,130,R,1172,8031,7,25,25,0,0,0,25,0,22,3
2016,130,SUM,1246,8624,7,28,28,0,0,0,28,0,22,6
2016,132,N,17,110,6,0,0,0,0,0,0,0,0,0
2016,132,R,359,2991,8,19,16,3,0,6,13,0,13,3
2016,132,SUM,377,3101,8,19,16,3,0,6,13,0,13,3
2016,140,N,64,481,8,6,6,0,0,0,6,0,6,0
2016,140,R,536,4523,8,22,13,9,0,6,16,0,3,9
2016,140,SUM,600,5004,8,28,19,9,0,6,22,0,10,9
2016,141,N,13,74,6,3,3,0,0,0,3,0,0,3
2016,141,R,124,840,7,6,6,0,0,0,6,0,3,3
2016,141,SUM,137,913,7,10,10,0,0,0,10,0,3,6
2016,150,N,247,1707,7,48,42,6,0,6,42,0,26,16
2016,150,R,223,1662,8,31,28,3,0,3,28,0,16,13
2016,150,SUM,470,3369,7,79,70,10,0,10,70,0,41,29
2016,151,N,16,96,6,3,3,0,0,0,3,0,3,0
2016,151,R,46,369,8,6,6,0,0,0,6,0,0,6
2016,151,SUM,62,466,8,10,10,0,0,0,10,0,3,6
2016,170,N,15,92,6,0,0,0,0,0,0,0,0,0
2016,170,R,274,2063,8,28,16,13,0,9,19,0,3,13
2016,170,SUM,289,2155,8,28,16,13,0,9,19,0,3,13
2016,1XX,N,6,51,8,3,3,0,0,0,3,0,3,0
2016,1XX,R,67,432,6,2,0,0,2,0,2,0,0,0
2016,1XX,SUM,74,483,7,5,3,0,2,0,5,0,3,0
2016,200,N,70,812,12,3,3,0,0,0,3,0,0,3
2016,200,R,457,4568,10,25,25,0,0,3,22,0,19,6
2016,200,SUM,526,5381,10,28,28,0,0,3,25,0,19,10
2016,201,N,74,416,6,8,6,2,0,0,8,0,3,3
2016,201,R,1180,9403,8,103,62,33,8,6,96,0,41,21
2016,201,SUM,1254,9818,8,111,68,35,8,6,105,0,44,24
2016,202,N,80,450,6,0,0,0,0,0,0,0,0,0
2016,202,R,853,7084,8,53,41,12,0,3,50,0,41,0
2016,202,SUM,933,7533,8,53,41,12,0,3,50,0,41,0
2016,203,N,57,394,7,0,0,0,0,0,0,0,0,0
2016,203,R,822,5939,7,47,44,3,0,13,35,0,28,16
2016,203,SUM,880,6333,7,47,44,3,0,13,35,0,28,16
2016,204,N,42,302,7,3,3,0,0,0,3,0,3,0
2016,204,R,1000,7631,8,125,93,32,0,30,95,0,41,52
2016,204,SUM,1041,7932,8,128,97,32,0,30,98,0,45,52
2016,210,N,155,1217,8,29,26,4,0,6,23,0,16,10
2016,210,R,1257,9337,7,305,82,209,14,6,299,0,38,44
2016,210,SUM,1413,10554,8,335,107,213,14,13,322,0,54,54
2016,211,N,59,406,7,3,3,0,0,0,3,0,3,0
2016,211,R,479,4023,8,54,21,33,0,10,45,0,10,11
2016,211,SUM,538,4429,8,57,24,33,0,10,48,0,13,11
2016,212E,N,31,209,7,8,8,0,0,2,6,0,3,5
2016,212E,R,481,3735,8,113,38,61,14,13,100,0,29,9
2016,212E,SUM,512,3943,8,121,46,61,14,15,107,0,32,14
2016,212UN,N,116,862,8,16,16,0,0,3,13,0,13,3
2016,212UN,R,366,2633,7,58,41,14,3,9,48,0,19,22
2016,212UN,SUM,482,3495,7,74,57,14,3,13,61,0,32,25
2016,212W,N,62,363,6,13,13,0,0,3,10,0,10,3
2016,212W,R,379,2666,7,32,16,16,0,6,26,0,6,9
2016,212W,SUM,441,3029,7,45,28,16,0,9,35,0,16,13
2016,213,N,96,645,7,14,13,2,0,3,11,0,6,6
2016,213,R,663,5623,9,137,50,74,13,22,116,0,28,22
2016,213,SUM,759,6268,8,151,63,75,13,25,127,0,35,28
2016,214,N,73,553,8,17,16,1,0,3,14,0,13,3
2016,214,R,551,3799,7,62,30,32,0,10,52,0,24,6
2016,214,SUM,624,4352,7,79,46,33,0,13,66,0,36,10
2016,215,N,240,1677,7,51,29,20,1,13,38,0,22,6
2016,215,R,2596,22521,9,609,181,409,18,50,559,0,137,44
2016,215,SUM,2836,24198,9,659,210,429,20,63,597,0,160,50
2016,216,N,61,499,8,10,10,0,0,0,10,0,3,6
2016,216,R,383,2348,6,26,19,7,0,6,19,0,9,9
2016,216,SUM,443,2847,6,35,28,7,0,6,29,0,13,16
2016,217,N,109,731,7,37,5,29,3,2,36,0,0,5
2016,217,R,943,6614,7,264,37,211,17,13,251,2,16,19
2016,217,SUM,1053,7345,7,301,42,240,20,14,287,2,16,24
2016,240,N,117,733,6,12,10,3,0,3,9,0,10,0
2016,240,R,1536,11773,8,157,64,90,3,25,132,0,46,18
2016,240,SUM,1653,12506,8,169,74,92,3,28,141,0,56,18
2016,250,N,16,125,8,6,6,0,0,0,6,0,3,3
2016,250,R,112,1325,12,26,23,3,0,5,21,0,7,16
2016,250,SUM,128,1450,11,32,29,3,0,5,27,0,10,19
2016,260,N,16,137,9,0,0,0,0,0,0,0,0,0
2016,260,R,319,2847,9,38,22,15,2,14,24,3,13,6
2016,260,SUM,335,2984,9,38,22,15,2,14,24,3,13,6
2016,261,N,66,490,7,5,0,5,0,3,2,0,0,0
2016,261,R,725,5885,8,104,69,35,0,24,81,0,38,32
2016,261,SUM,791,6374,8,110,69,40,0,27,83,0,38,32
2016,262,N,14,119,9,0,0,0,0,0,0,0,0,0
2016,262,R,284,2380,8,56,3,50,3,10,47,0,0,3
2016,262,SUM,298,2498,8,56,3,50,3,10,47,0,0,3
2016,270,N,408,3087,8,56,51,4,0,13,42,0,35,17
2016,270,R,2185,18632,9,293,169,117,6,32,261,0,118,51
2016,270,SUM,2594,21719,8,348,221,121,6,45,303,0,153,68
2016,280,N,42,247,6,6,6,0,0,0,6,0,6,0
2016,280,R,195,1238,6,9,9,0,0,0,9,0,3,6
2016,280,SUM,236,1485,6,16,16,0,0,0,16,0,10,6
2016,281,N,134,927,7,22,13,6,3,3,19,0,10,3
2016,281,R,1398,10344,7,113,88,20,5,31,81,0,60,28
2016,281,SUM,1532,11271,7,135,101,26,8,35,101,0,69,32
2016,282,N,6,48,8,0,0,0,0,0,0,0,0,0
2016,282,R,197,1484,8,21,6,13,2,3,18,0,3,3
2016,282,SUM,203,1532,8,21,6,13,2,3,18,0,3,3
2016,283,N,40,241,6,10,5,6,0,2,9,0,2,3
2016,283,R,1095,8815,8,85,55,29,2,6,79,0,24,30
2016,283,SUM,1135,9056,8,96,59,34,2,8,88,0,26,34
2016,284,N,69,546,8,10,10,0,0,0,10,0,10,0
2016,284,R,360,2783,8,25,16,10,0,16,10,0,6,9
2016,284,SUM,429,3328,8,35,25,10,0,16,19,0,16,9
2016,285,N,52,273,5,6,6,0,0,6,0,0,3,3
2016,285,R,1456,11259,8,104,63,41,0,22,82,0,41,22
2016,285,SUM,1508,11532,8,110,69,41,0,29,82,0,44,25
2016,290,N,17,147,9,7,3,3,0,3,3,0,0,3
2016,290,R,360,2107,6,80,22,54,5,19,61,0,16,6
2016,290,SUM,377,2254,6,87,25,57,5,22,65,0,16,10
2016,291,N,90,568,6,21,10,11,0,0,21,0,6,3
2016,291,R,870,5973,7,219,51,163,6,6,214,0,38,13
2016,291,SUM,960,6542,7,240,61,174,6,6,234,0,45,16
2016,292,N,49,368,8,3,3,0,0,0,3,0,3,0
2016,292,R,1350,9852,7,127,61,64,2,3,124,0,37,24
2016,292,SUM,1399,10220,7,130,64,64,2,3,127,0,40,24
2016,293,N,92,679,7,19,13,6,0,6,13,0,6,6
2016,293,R,1358,10366,8,165,104,56,5,39,126,0,55,49
2016,293,SUM,1450,11045,8,184,117,62,5,46,138,0,62,55
2016,298,N,37,213,6,6,6,0,0,0,6,0,3,3
2016,298,R,466,2573,6,122,22,91,9,0,122,0,13,9
2016,298,SUM,503,2786,6,128,28,91,9,0,128,0,16,13
2016,2XX,R,174,1040,6,27,0,27,0,0,27,0,0,0
2016,2XX,SUM,181,1079,6,27,0,27,0,0,27,0,0,0
2016,300,N,373,2529,7,86,57,19,10,10,77,0,42,16
2016,300,R,1102,6365,6,174,69,96,9,9,165,0,63,6
2016,300,SUM,1475,8893,6,260,127,115,19,19,242,0,104,22
2016,301,N,87,705,8,13,6,3,3,3,10,0,3,3
2016,301,R,982,6990,7,79,47,27,5,16,63,0,22,25
2016,301,SUM,1069,7695,7,92,54,30,8,19,73,0,25,28
2016,302,N,302,1727,6,48,16,29,3,6,42,0,13,3
